name,city,country,latitude,longitude
"Cowi, Norway",Oslo,Norway,59.9133301,10.7389701
Shanghai Lixin University of Accounting and Finance,Shanghai,China,31.2312707,121.4700152
American Institute of Medical and Biological Engineering,Minneapolis,United States,44.9772995,-93.2654692
Korean Tourism College,,South Korea,,
Koninklijke Bibliotheek van België,Brussels,Belgium,50.8465573,4.351697
UniversitatsSpital Zurich,Zurich,Switzerland,47.3744489,8.5410422
Biosphere Research Institute,Angus,United Kingdom,,
Chandigarh Group of Colleges,Mohali,India,,
Hunan Mechanical and Electrical Polytechnic,Changsha,China,28.1450774,113.2384362
Foundation of Regional Studies of Lipetsk region,Lipetsk region,Russian Federation,,
University of Namibia,Windhoek,Namibia,,
Maynooth University,Maynooth,Ireland,,
The University of Waikato,Hamilton,New Zealand,,
Govt. Degree College Baldwara,District Mandi,India,,
Universidad Autónoma de Chile,Temuco,Chile,,
Milliken Chemical,Spartanburg,United States,,
Science and Production Enterprise Pulsar,Moscow,Russian Federation,55.625578,37.6063916
Slippery Rock University,Slippery Rock,United States,,
A.M.B. Gruppo Micologico Forlivese “Antonio Cicognani”,Forli,Italy,,
TRUMPF,Zielonka,Poland,,
Land Administration and Management Directorate,Nairobi,Kenya,-1.3026148,36.828842
SNS College of Engineering,Coimbatore,India,11.0018115,76.9628425
J. A. Woollam Company Incorporated,Lincoln,United States,40.8088861,-96.7077751
Hellenic Society of Perinatal Medicine,,Greece,,
Motto Clinic,Antalya,Turkey,36.8865728,30.7030242
Roche Diagnostics GmbH,Penzberg,Germany,,
Indian Institute of Management Mumbai,Mumbai,India,19.054999,72.8692035
Centre Inria d'Université Côte d'Azur,Sophia Antipolis,France,43.6195225,7.0518158
Tohoku Medical and Pharmaceutical University,Sendai,Japan,38.2677554,140.8691498
Adelaide Medical School,Adelaide,Australia,-34.9281805,138.5999312
University of Maryland Eastern Shore,Princess Anne,United States,,
Hayzen Engineering Co.,Ankara,Turkey,39.9207759,32.8540497
National Institute for Advanced Interdisciplinary Research Tsukuba,Tsukuba,Japan,36.0833265,140.077279
Eurasian Development Bank,Saint Petersburg (ex Leningrad),Russian Federation,59.93863,30.31413
St Petersburg Research Institute of Physical Culture,Saint Petersburg (ex Leningrad),Russian Federation,59.93863,30.31413
Waterboard of Schieland,Rotterdam,Netherlands,51.9244424,4.47775
University of Kurdistan Hewlêr,Erbil,Iraq,,
European Graduate School of Neuroscience (EURON),Maastricht,Netherlands,50.8512438,5.6909768
Youngstown State University,Youngstown,United States,,
SKD Stiftung Knochenmark- und Stammzellspende Deutschland,Birkenfeld,Germany,,
University in Tokyo,Tokyo,Japan,35.6768601,139.7638947
Robert Cedergren Centre,Montreal,Canada,45.5031824,-73.5698065
Complejo Hospitalario,Jaen,Spain,37.9557275,-3.4920556
International Research Center for Nuclear Materials Science,Oarai,Japan,,
CSIR-Structural Engineering Research Centre,Chennai,India,13.0836939,80.270186
Institute for Biomedical Engineering,Toronto,Canada,43.6534817,-79.3839347
Institute of Combustion Problems,Almaty,Kazakhstan,43.2363924,76.9457275
Fergana Polytechnic Institute,Fergana,Uzbekistan,,
Kolon Engineering &amp; Construction Company Ltd,Gwanchun-si,South Korea,,
Quality and Equity Health Care,Kigali,Rwanda,,
College of Computing and Digital Media,Chicago,United States,41.8755616,-87.6244212
Gunma University,Maebashi,Japan,36.3893418,139.0632826
Universidad Nacional de Rosario,Rosario,Argentina,,
VA St. Louis Health Care System,St. Louis,United States,38.6280278,-90.1910154
Enel,Rome,Italy,41.8933203,12.4829321
"Suzhou Nanowin Science and Technology Co., Ltd.",Suzhou,China,31.311123,120.6212881
Université de Batna 1,Batna,Algeria,,
Aquarium of the Pacific,Long Beach,United States,33.7690164,-118.191604
Nursing Quality and Safety,Madison,United States,43.074761,-89.3837613
Dowty Propellers,Gloucester,United Kingdom,51.8653705,-2.2458192
UNC School of Medicine,Chapel Hill,United States,35.9131542,-79.05578
Instituto di Fotonica e Nanotechnologie,Trento,Italy,46.1029536,11.1297425
"On Demand Therapeutics, Inc.",Tyngsboro,United States,,
Mendelova Univerzita v Brně,Brno,Czech Republic,49.1922443,16.6113382
Argo AI,Argonne,United States,45.659921,-88.879414
State Ecological Academy of Postgraduate Education and Management,Kiev,Ukraine,50.4500336,30.5241361
National Bank of Slovakia,Bratislava,Slovakia,48.1516988,17.1093063
State Grid Huzhou Power Supply Company,Huzhou,China,30.8942995,120.0851114
Petróleos del Norte,Muskiz,Spain,,
Shomal University,Amol,Iran,,
The Royal Society of Edinburgh,Edinburgh,United Kingdom,55.9533456,-3.1883749
Tel-Aviv-Hebrew University,Tel Aviv-Yafo,Israel,32.0852997,34.7818064
"Laboratoire d’Informatique, Systèmes, Traitement de l’Information et de la Connaissance (LISTIC)",Annecy le Vieux,France,,
"Kawasaki Heavy Industries, Ltd.",Tokyo,Japan,35.6768601,139.7638947
Supervision for Archaeological Heritage of Tuscany,Florence,Italy,43.7697955,11.2556404
ArboNed,Utrecht,Netherlands,52.0907006,5.1215634
Leids Instituut voor Onderzoek in de Natuurkunde,Leiden,Netherlands,52.1594747,4.4908843
Hôpital Necker Enfants Malades,Paris,France,48.8534951,2.3483915
"Dainichiseika Color &amp; Chemicals Mfg Co, Ltd",Chuo-ku,Japan,34.679846,135.510316
Universitatea din Bucuresti,Bucharest,Romania,44.4361414,26.1027202
Institut de Mécanique des Fluides de Toulouse,Toulouse,France,43.6044622,1.4442469
Taihe County People's Hospital,Fuyang,China,32.8926763,115.8090001
"Bapuji Institute of Engineering and Technology, Davangere",Davangere,India,,
LIMNOS Company for Applied Ecology,Ljubljana,Slovenia,46.0500268,14.5069289
Hungarian University of Sports Science,Budapest,Hungary,47.4978789,19.0402383
Skin Clinic,Lucknow,India,26.8381,80.9346001
Centre Universitaire,Bejaia,Algeria,,
Max Planck Institute for Chemical Physics of Solids,Dresden,Germany,51.0493286,13.7381437
Kyungpook National University School of Medicine,Daegu,South Korea,35.8713,128.6018
Environment and Health,Geneva,Switzerland,46.2017559,6.1466014
The Center for Cosmology and Particle Physics,New York,United States,40.7127281,-74.0060152
CQUniversity Bundaberg,Bundaberg,Australia,,
eVionyx Inc.,Hawthorne,United States,,
Üsküdar Üniversitesi,Istanbul,Turkey,41.006381,28.9758715
Università Carlo Cattaneo,Castellanza,Italy,,
Mount Carmel College,Bengaluru,India,12.9767936,77.590082
AVAG (Academy Midwifery Amsterdam and Groningen),Groningen,Netherlands,53.2190652,6.5680077
Visidon Ltd.,Oulu,Finland,,
Instituto Chico Mendes de Conservação da Biodiversidade,Brasilia,Brazil,-10.3333333,-53.2
Institut des Sciences Moléculaires,Talence,France,44.8088438,-0.5879629
APEX Energy Teterow GmbH,Rostock-Laage,Germany,,
Société d’Etudes Scientifiques de l’Aude,Carcassonne,France,43.2130358,2.3491069
IRAM Institut de RadioAstronomie Millimétrique,Saint Martin d'Heres,France,45.1836683,5.75448
"Kings Engineering College, Chennai",Chennai,India,13.0836939,80.270186
"National Institute of Advanced Industrial Science and Technology, Kansai",Ikeda,Japan,,
Academic Research and Education,,Germany,,
University of Yamanashi,Kofu,Japan,35.6652481,138.5710441
IDAK Industries,Jefferson City,United States,38.577359,-92.1724265
Al-Kunooze University College,Basra,Iraq,,
INCEIF University,Kuala Lumpur,Malaysia,3.1526589,101.7022205
"Ural Branch, Russian Academy of Sciences",Yekaterinburg,Russian Federation,56.839104,60.60825
University of Toronto,Toronto,Canada,43.6534817,-79.3839347
Burn Centre Beverwijk,Beverwijk,Netherlands,,
EUROCAST INDUSTRIES SP. Z O.O. SP. K.,Krakow,Poland,50.0619474,19.9368564
Stony Brook Medicine,Stony Brook,United States,40.9256538,-73.140943
Thermodynamics of Irreversible Phenomena,Liege,Belgium,50.4708159,5.7735459
East China Jiaotong University,Nanchang,China,28.6472124,116.0348483
Institute of Botany AS CR,Trebon,Czech Republic,,
Fiat ITEM Spa,,Italy,,
Unité de Recherches Migrations et Société,Nice,France,43.7009358,7.2683912
"Smals, Belgium",Brussels,Belgium,50.8465573,4.351697
"University of the Pacific, California",Stockton,United States,,
Sri Krishna College of Technology,Coimbatore,India,11.0018115,76.9628425
GREENSOFT S.R.L.,Iasi,Romania,47.1615598,27.5837814
Nakhon Phanom University,Nakhon Phanom,Thailand,,
Hospital Frýdek-Místek,Frydek-Mistek,Czech Republic,,
Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,Santiago,Chile,-33.4377756,-70.6504502
Ebm-papst Mulfingen GmbH and Co. KG,Mulfingen,Germany,,
Centre for African Leadership Studies,Addis Ababa,Ethiopia,9.0,38.75
US Naval Academy,Annapolis,United States,,
Fiberguide Industries,Caldwell,United States,,
Al-Balqa Applied University,Salt,Jordan,,
NMIMS University,,India,,
MiBAC - Ministero per i Beni e le Attività Culturali - Soprintendenza Archeologia,Trieste,Italy,45.6496485,13.7772781
Jihua Laboratory,Foshan,China,23.0239788,113.1159558
Ahmed Bin Mohammed Military College,Doha,Qatar,25.2856329,51.5264162
"Open Geospatial Consortium (OGC), Inc",Herndon,United States,,
Génétique Physiologie et Systèmes d'Elevage - (GenPhyse),Castanet-Tolosan,France,,
Synarc,Lyon,France,45.7578137,4.8320114
Indian Institute of Management Lucknow,Lucknow,India,26.8381,80.9346001
"Idemitsu Kosan Co., Ltd.",Tokyo,Japan,35.6768601,139.7638947
TMI Laboratories,Tucson,United States,32.2228765,-110.974847
CEPEL,Ilha do Fundao,Brazil,,
Fakultní Nemocnice v Motole,Prague,Czech Republic,50.0596288,14.4464593
Central Police University Taiwan,Taoyuan,Taiwan,24.9929995,121.3010003
Shaheed Bhagat Singh State Technical Campus,Ferozepur,India,,
Norwegian Society of Cardiology,Mette-Elise Estensen,Norway,,
Green University of Bangladesh,Dhaka,Bangladesh,23.7643863,90.3890144
Dongguan Polytechnic,"Dongguan 523808, China",China,,
Firm ELBA a.s. Kremnica,,Slovakia,,
Ochsner Health,New Orleans,United States,29.9759983,-90.0782127
Faculdade de Medicina da Universidade de Lisboa,Lisbon,Portugal,38.7077507,-9.1365919
Security Pattern Inc.,Milan,Italy,45.4641943,9.1896346
Institute of Plant Sciences,Zurich,Switzerland,47.3744489,8.5410422
Miromatrix Medical Inc.,Eden Prairie,United States,,
Conexio Genomics,Perth,Australia,-31.9558933,115.8605855
IUCN SSC Rusts and Smuts Specialist Group,Sofia,Bulgaria,42.6977028,23.3217359
Universität Gießen Fachbereich Medizin,Giessen,Germany,50.5862066,8.6742306
AIMST University,,,,
Tel Aviv Sourasky Medical Center,Tel Aviv-Yafo,Israel,32.0852997,34.7818064
Malerweg 5,Braunschweig,Germany,52.2646577,10.5236066
CMR Engineering College,Hyderabad,India,17.360589,78.4740613
Tianjin Key Laboratory of Advanced Joining Technology,Tianjin,China,39.3032619,117.4163641
Center for Environmental Science in Saitama,Kitasaitama District,Japan,,
Gansu University of Chinese Medicine,Lanzhou,China,36.474436,103.733224
ACT Health Directorate,Canberra,Australia,-35.2975906,149.1012676
Center for Large Landscape Conservation,Bozeman,United States,,
National Gas Turbine Establishment,Farnborough,United Kingdom,51.2918693,-0.7539836
SITE,Tadepalligudem,India,16.8102437,81.526592
Brain and Cognition Discovery Foundation,Toronto,Canada,43.6534817,-79.3839347
Faculty of Tourisum &amp; Hotels,Minya,Egypt,28.2125404,30.9123741
Toxicology and Human Health Risk Analysis,Albuquerque,United States,35.0841034,-106.650985
Soil Science and Conservation Research Institute Slovakia,Bratislava,Slovakia,48.1516988,17.1093063
Alvarez and Marsal,,United States,,
Health Effects Institute,Boston,United States,42.3554334,-71.060511
Lalit Narayan Mithila University,Darbhanga,India,,
HIPOT,Sentjernej,Slovenia,,
Xi'an Bo'en Biotechnology Ltd.,Xi'an,China,34.261004,108.9423363
Chinese Academy for Environmental Planning,Beijing,China,40.190632,116.412144
Lovely Professional University,Phagwara,India,,
New York University,New York,United States,40.7127281,-74.0060152
University of Calcutta,Kolkata,India,22.5726459,88.3638953
Czech Hydrometeorological Institute,Prague,Czech Republic,50.0596288,14.4464593
TECMETAL,Rio de Janeiro,Brazil,-22.9110137,-43.2093727
Takreer Research Center,Abu Dhabi,United Arab Emirates,24.4538352,54.3774014
Hochschule Zittau/Görlitz,Zittau,Germany,,
Institut p',Chasseneuil du Poitou,France,46.6505634,0.3748389
IES Institut d'Electronique et des Systèmes,Montpellier,France,43.6112422,3.8767337
DiaCoating GmbH,Wattens,Austria,,
Cluster of Excellence REBIRTH (From Regenerative Biology to Reconstructive Therapy),Hannover,Germany,52.3744779,9.7385532
Pontificia Universidad Católica Madre y Maestra,Santiago de los Caballeros,Dominican Republic,19.4503932,-70.6909047
UCSF School of Medicine,San Francisco,United States,37.7792588,-122.4193286
"China Tobacco Hubei Industrial Co., Ltd.",Wuhan,China,30.5951051,114.2999353
Tuskegee University College of Engineering,Tuskegee,United States,,
Philips Canada,Markham,Canada,43.8563707,-79.3376825
"National Chemical Laboratory for Industry, Tsukuba",Tsukuba,Japan,36.0833265,140.077279
Shanxi Provincial Cancer Hospital,Taiyuan,China,37.870009,112.5452739
"Institut de Física d'Altes Energies, Bellaterra",Cerdanyola del Valles,Spain,,
Kurume University Hospital,Kurume,Japan,,
Fachbereich Informatik/AW,Regensburg,Germany,49.0195333,12.0974869
Abdul Wali Khan University Mardan,Mardan,Pakistan,,
The Ann van Dyk Cheetah Centre,,South Africa,,
Prasad V Potluri Siddhartha Institute of Technology,Vijayawada,India,,
China Ship Development and Design Center,Wuhan,China,30.5951051,114.2999353
Axens,Rueil-Malmaison,France,48.87778,2.1802832
Clayton State University,Morrow,United States,,
Spanish Open University,Madrid,Spain,40.4167047,-3.7035825
Calmet Spólka Z O.o. Zielona Góra,Zielona Gora,Poland,51.9383777,15.5050408
Facultad de Ciencias Agropecuarias,Córdoba,Argentina,,
"SpeechTech, s.r.o.",Plzen,Czech Republic,49.7477415,13.3775249
Fiona Elsey Cancer Research Institute,Ballarat,Australia,,
Nokia Venture Partners,,United States,,
CRIT Srl,Vignola,Italy,,
IQS School of Management,Barcelona,Spain,41.3828939,2.1774322
"RelationalAI, Inc.",Berkeley,United States,37.8708393,-122.272863
Istituto Motori,Naples,Italy,40.8358846,14.2487679
State Grid Jibei Electric Power Company Limited,Baoding,China,38.8579735,115.490696
"Centre for Marketing Analytics and Forecasting, Lancaster University Management School",Lancaster,United Kingdom,54.0484068,-2.7990345
Technická Univerzita v Liberci,Liberec,Czech Republic,,
Fraunhofer Institute for Physical Measurement Techniques IPM,Freiburg im Breisgau,Germany,47.9960901,7.8494005
Welding Technology Institute of Australia,Melbourne,Australia,-37.8142454,144.9631732
"VÖFON Turbo Systems (Ningbo) Co., Ltd.",Ningbo,China,29.8622194,121.6203873
Universidade Unigranrio Afya,Duque de Caxias,Brazil,,
Niobelcon BVBA,,Belgium,,
INTERACT International Network for Terrestrial Research and Monitoring in the Arctic,,Denmark,,
Mokpo National University,Muan,South Korea,,
CSIC - Instituto de Óptica Daza de Valdés (IO),Madrid,Spain,40.4167047,-3.7035825
Scientific Research Group in Egypt (SRGE),Cairo,Egypt,30.0443879,31.2357257
Central Vermont Medical Center,Berlin,Germany,52.510885,13.3989367
Centre Hospitalier Universitaire de Clermont-Ferrand,Clermont-Ferrand,France,45.7774551,3.0819427
AIST-UTokyo Advanced Operando-Measurement Technology Open Innovation Laboratory,Kashiwa,Japan,,
Jawaharlal Nehru Technological University Anantapur,Anantapur,India,,
Siemens Energy Inc.,Charlotte,United States,35.2272086,-80.8430827
Sichuan Xihua Jiaotong Forensic Center,Chengdu,China,30.6598628,104.0633717
Namal University,Mianwali,Pakistan,,
National Institute of Oceanography and Fisheries,Cairo,Egypt,30.0443879,31.2357257
St. Vincent Mercy Medical Center,Toledo,United States,41.6529143,-83.5378173
Kurmitola General Hospital,Dhaka,Bangladesh,23.7643863,90.3890144
Electrical Machines and Transmission Polestar,Gothenburg,Sweden,57.7072326,11.9670171
Max Born Institute,Berlin,Germany,52.510885,13.3989367
GeoArch,Caerphilly,United Kingdom,,
Systems Engineering Research Institute,Beijing,China,40.190632,116.412144
IRT Corporation,San Diego,United States,32.7174202,-117.162772
IBM India Pvt Ltd,Bengaluru,India,12.9767936,77.590082
Wissenschaftszentrum Berlin fur Sozialforschung,Berlin,Germany,52.510885,13.3989367
The General Hospital of Western Theater Command,Chengdu,China,30.6598628,104.0633717
Department of Chemistry &amp; Biochemistry,La Jolla,United States,32.553509,-94.359496
AOU Ospedali Riuniti di Ancona,Torrette,Italy,,
"Interlink Systems Sciences, Inc.",Lake Success,United States,,
CNRS Centre National de la Recherche Scientifique,Paris,France,48.8534951,2.3483915
